"","FarmID","SampleTime","Sampling","Loc","University","CertYear","HouseStyle","PastureTime","StockDen","Bed","BedAdd","BedAddFreq","StallCleanFreq","CowNum","MilkFreq","PplNumPerWk","PplNumPerShift","NonFamEmp","NonFamEmpNum","FullEmpNum","PartEmp","PartEmpNum","Glove","GloveFreq","PreDipType","PostDip","PostDipType","UdderSti","ClipFlame","CowMilkLoc","Parlor","CowParlorClean","CowWaitMilk","CowHoldClean","TeatEndScore","UdderHygScore","TowelType","CowTowelWipe","CornSilage","Haylage","CornMeal","DryHay","Baleage","GrassSillage","Earlage","Snaplage","BioFeedAdd","DryMatPercent","FeedPurchase","Coop","ClosedHerd","Test","Conc","HoldHose","HoldManScrap","HoldFluSys","HoldScrBru","ParlorHose","ParlorManScrap","ParlorFluSys","ParlorDeter","ParlorScrBru","ParlorRobot","TowelChloDeter","TowelDeter","TowelBleac","TowelMacDry","TowelLaundry","TowelVinegar","TowelWashMac","SPCvar","tempmax","tempmin","temp","humidity","precip","precipcover","windgust","windspeed","solarradiation","tempmax_1d","tempmin_1d","temp_1d","humidity_1d","precip_1d","precipcover_1d","windgust_1d","windspeed_1d","solarradiation_1d","tempmax_2d","tempmin_2d","temp_2d","humidity_2d","precip_2d","precipcover_2d","windgust_2d","windspeed_2d","solarradiation_2d","tempmax_3d","tempmin_3d","temp_3d","humidity_3d","precip_3d","precipcover_3d","windgust_3d","windspeed_3d","solarradiation_3d"
"2561","R96","2022-04-16","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSC",0.005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,11.7,1.7,5.8,75,3.809,37.5,44.3,16.6,61.2,15.7,3.3,10.2,43.5,0,0,73.1,46.3,196.3,22.2,2.2,14.4,57.4,0.804,16.67,56.4,37,124.5,23.8,5.7,14.3,66.8,5.093,12.5,73.8,31.6,151.3
"2562","R96","2022-04-16","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSC",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,11.7,1.7,5.8,75,3.809,37.5,44.3,16.6,61.2,15.7,3.3,10.2,43.5,0,0,73.1,46.3,196.3,22.2,2.2,14.4,57.4,0.804,16.67,56.4,37,124.5,23.8,5.7,14.3,66.8,5.093,12.5,73.8,31.6,151.3
"2563","R96","2022-04-16","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAB",260,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,11.7,1.7,5.8,75,3.809,37.5,44.3,16.6,61.2,15.7,3.3,10.2,43.5,0,0,73.1,46.3,196.3,22.2,2.2,14.4,57.4,0.804,16.67,56.4,37,124.5,23.8,5.7,14.3,66.8,5.093,12.5,73.8,31.6,151.3
"2564","R96","2022-04-16","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"APC",690,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,11.7,1.7,5.8,75,3.809,37.5,44.3,16.6,61.2,15.7,3.3,10.2,43.5,0,0,73.1,46.3,196.3,22.2,2.2,14.4,57.4,0.804,16.67,56.4,37,124.5,23.8,5.7,14.3,66.8,5.093,12.5,73.8,31.6,151.3
"2565","R96","2022-04-16","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TSC",0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,11.7,1.7,5.8,75,3.809,37.5,44.3,16.6,61.2,15.7,3.3,10.2,43.5,0,0,73.1,46.3,196.3,22.2,2.2,14.4,57.4,0.804,16.67,56.4,37,124.5,23.8,5.7,14.3,66.8,5.093,12.5,73.8,31.6,151.3
"2566","R96","2022-06-27","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TSC",7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,24.3,17.2,21.1,57.5,1.104,20.83,43.6,20.5,228.1,32.8,20.6,25.1,67.6,1.099,12.5,55.4,22.3,243.3,30,14.3,22.6,64.6,0,0,14,11.1,329.5,28.3,16.1,21.7,68.4,0,0,22.3,13,237.5
"2567","R96","2022-06-27","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAB",310,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,24.3,17.2,21.1,57.5,1.104,20.83,43.6,20.5,228.1,32.8,20.6,25.1,67.6,1.099,12.5,55.4,22.3,243.3,30,14.3,22.6,64.6,0,0,14,11.1,329.5,28.3,16.1,21.7,68.4,0,0,22.3,13,237.5
"2568","R96","2022-06-27","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSC",13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,24.3,17.2,21.1,57.5,1.104,20.83,43.6,20.5,228.1,32.8,20.6,25.1,67.6,1.099,12.5,55.4,22.3,243.3,30,14.3,22.6,64.6,0,0,14,11.1,329.5,28.3,16.1,21.7,68.4,0,0,22.3,13,237.5
"2569","R96","2022-06-27","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"APC",1660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,24.3,17.2,21.1,57.5,1.104,20.83,43.6,20.5,228.1,32.8,20.6,25.1,67.6,1.099,12.5,55.4,22.3,243.3,30,14.3,22.6,64.6,0,0,14,11.1,329.5,28.3,16.1,21.7,68.4,0,0,22.3,13,237.5
"2570","R96","2022-08-22","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSC",0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,23.9,19.3,20.6,90.9,25.983,54.17,23.4,11.1,122.6,27.9,18.9,21.6,83.2,15.941,37.5,42.5,18.4,174.1,30.7,17.2,23.3,68.8,0.001,4.17,31.7,18.4,214.5,28.4,16.1,22,69.2,0,0,21.6,14.7,274.8
"2571","R96","2022-08-22","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"APC",2330,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,23.9,19.3,20.6,90.9,25.983,54.17,23.4,11.1,122.6,27.9,18.9,21.6,83.2,15.941,37.5,42.5,18.4,174.1,30.7,17.2,23.3,68.8,0.001,4.17,31.7,18.4,214.5,28.4,16.1,22,69.2,0,0,21.6,14.7,274.8
"2572","R96","2022-08-22","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSC",81.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,23.9,19.3,20.6,90.9,25.983,54.17,23.4,11.1,122.6,27.9,18.9,21.6,83.2,15.941,37.5,42.5,18.4,174.1,30.7,17.2,23.3,68.8,0.001,4.17,31.7,18.4,214.5,28.4,16.1,22,69.2,0,0,21.6,14.7,274.8
"2573","R96","2022-08-22","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAB",190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,23.9,19.3,20.6,90.9,25.983,54.17,23.4,11.1,122.6,27.9,18.9,21.6,83.2,15.941,37.5,42.5,18.4,174.1,30.7,17.2,23.3,68.8,0.001,4.17,31.7,18.4,214.5,28.4,16.1,22,69.2,0,0,21.6,14.7,274.8
"2574","R96","2022-08-22","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.654370489174,NA,NA,NA,NA,0,0,NA,0,NA,"unknown","No predip",NA,"No PostDip",NA,NA,NA,NA,NA,NA,"No holding area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TSC",30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.310129457414006,23.9,19.3,20.6,90.9,25.983,54.17,23.4,11.1,122.6,27.9,18.9,21.6,83.2,15.941,37.5,42.5,18.4,174.1,30.7,17.2,23.3,68.8,0.001,4.17,31.7,18.4,214.5,28.4,16.1,22,69.2,0,0,21.6,14.7,274.8
"2575","R97","2021-10-18","C","NY","CU",14,"Free stalls",14,1.5,"Sawdust","no","< 1x per day","< 1x/day",106,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","BAB",2400,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,8.2,4.8,6.4,85.4,2.636,41.67,51.1,29,111.2,11.2,5.9,8.4,81.1,0.546,8.33,45.9,21.7,183.1,20.1,8.6,16,91.6,30.09,50,47.9,25,50,24.2,15.5,19.7,78.3,0.296,8.33,0,12.7,238.4
"2576","R97","2021-10-18","C","NY","CU",14,"Free stalls",14,1.5,"Sawdust","no","< 1x per day","< 1x/day",106,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","PSC",0.005,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,8.2,4.8,6.4,85.4,2.636,41.67,51.1,29,111.2,11.2,5.9,8.4,81.1,0.546,8.33,45.9,21.7,183.1,20.1,8.6,16,91.6,30.09,50,47.9,25,50,24.2,15.5,19.7,78.3,0.296,8.33,0,12.7,238.4
"2577","R97","2021-10-18","C","NY","CU",14,"Free stalls",14,1.5,"Sawdust","no","< 1x per day","< 1x/day",106,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","MSC",3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,8.2,4.8,6.4,85.4,2.636,41.67,51.1,29,111.2,11.2,5.9,8.4,81.1,0.546,8.33,45.9,21.7,183.1,20.1,8.6,16,91.6,30.09,50,47.9,25,50,24.2,15.5,19.7,78.3,0.296,8.33,0,12.7,238.4
"2578","R97","2021-10-18","C","NY","CU",14,"Free stalls",14,1.5,"Sawdust","no","< 1x per day","< 1x/day",106,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","TSC",2.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,8.2,4.8,6.4,85.4,2.636,41.67,51.1,29,111.2,11.2,5.9,8.4,81.1,0.546,8.33,45.9,21.7,183.1,20.1,8.6,16,91.6,30.09,50,47.9,25,50,24.2,15.5,19.7,78.3,0.296,8.33,0,12.7,238.4
"2579","R97","2021-10-18","C","NY","CU",14,"Free stalls",14,1.5,"Sawdust","no","< 1x per day","< 1x/day",106,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","APC",520,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,8.2,4.8,6.4,85.4,2.636,41.67,51.1,29,111.2,11.2,5.9,8.4,81.1,0.546,8.33,45.9,21.7,183.1,20.1,8.6,16,91.6,30.09,50,47.9,25,50,24.2,15.5,19.7,78.3,0.296,8.33,0,12.7,238.4
"2580","R97","2021-12-15","D","NY","CU",14,"Free stalls",0,1.32,"Sawdust","no","< 1x per day","2x/day",74,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","BAB",5000,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,6.9,-2.1,2.5,74.2,8.005,41.67,45.2,25.7,61.9,6.7,0,2.7,61.1,0,0,0,21.1,222.3,9.2,0,4.2,43,0,0,33.5,21.9,229.9,4.6,-1.4,1.7,53.8,0,0,65.2,37.9,245.7
"2581","R97","2021-12-15","D","NY","CU",14,"Free stalls",0,1.32,"Sawdust","no","< 1x per day","2x/day",74,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","PSC",0.13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,6.9,-2.1,2.5,74.2,8.005,41.67,45.2,25.7,61.9,6.7,0,2.7,61.1,0,0,0,21.1,222.3,9.2,0,4.2,43,0,0,33.5,21.9,229.9,4.6,-1.4,1.7,53.8,0,0,65.2,37.9,245.7
"2582","R97","2021-12-15","D","NY","CU",14,"Free stalls",0,1.32,"Sawdust","no","< 1x per day","2x/day",74,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","MSC",7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,6.9,-2.1,2.5,74.2,8.005,41.67,45.2,25.7,61.9,6.7,0,2.7,61.1,0,0,0,21.1,222.3,9.2,0,4.2,43,0,0,33.5,21.9,229.9,4.6,-1.4,1.7,53.8,0,0,65.2,37.9,245.7
"2583","R97","2021-12-15","D","NY","CU",14,"Free stalls",0,1.32,"Sawdust","no","< 1x per day","2x/day",74,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","TSC",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,6.9,-2.1,2.5,74.2,8.005,41.67,45.2,25.7,61.9,6.7,0,2.7,61.1,0,0,0,21.1,222.3,9.2,0,4.2,43,0,0,33.5,21.9,229.9,4.6,-1.4,1.7,53.8,0,0,65.2,37.9,245.7
"2584","R97","2021-12-15","D","NY","CU",14,"Free stalls",0,1.32,"Sawdust","no","< 1x per day","2x/day",74,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","APC",480,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,6.9,-2.1,2.5,74.2,8.005,41.67,45.2,25.7,61.9,6.7,0,2.7,61.1,0,0,0,21.1,222.3,9.2,0,4.2,43,0,0,33.5,21.9,229.9,4.6,-1.4,1.7,53.8,0,0,65.2,37.9,245.7
"2585","R97","2022-02-19","E","NY","CU",14,"Free stalls",1.5,1.66,"Sawdust","no","< 1x per day","2x/day",93,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","BAB",1100,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,-3,-10.9,-7.6,65.3,0,0,69.2,42.8,72.2,10.5,-11,-4.5,81.4,5.993,25,60.5,33.8,135,10.6,5.1,7.6,82.2,14.656,50,49.1,26.1,30.9,4.5,-9,-1.4,62.7,0,0,46.4,30.3,110.7
"2586","R97","2022-02-19","E","NY","CU",14,"Free stalls",1.5,1.66,"Sawdust","no","< 1x per day","2x/day",93,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","PSC",0.02,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,-3,-10.9,-7.6,65.3,0,0,69.2,42.8,72.2,10.5,-11,-4.5,81.4,5.993,25,60.5,33.8,135,10.6,5.1,7.6,82.2,14.656,50,49.1,26.1,30.9,4.5,-9,-1.4,62.7,0,0,46.4,30.3,110.7
"2587","R97","2022-02-19","E","NY","CU",14,"Free stalls",1.5,1.66,"Sawdust","no","< 1x per day","2x/day",93,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","APC",1580,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,-3,-10.9,-7.6,65.3,0,0,69.2,42.8,72.2,10.5,-11,-4.5,81.4,5.993,25,60.5,33.8,135,10.6,5.1,7.6,82.2,14.656,50,49.1,26.1,30.9,4.5,-9,-1.4,62.7,0,0,46.4,30.3,110.7
"2588","R97","2022-02-19","E","NY","CU",14,"Free stalls",1.5,1.66,"Sawdust","no","< 1x per day","2x/day",93,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","MSC",5.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,-3,-10.9,-7.6,65.3,0,0,69.2,42.8,72.2,10.5,-11,-4.5,81.4,5.993,25,60.5,33.8,135,10.6,5.1,7.6,82.2,14.656,50,49.1,26.1,30.9,4.5,-9,-1.4,62.7,0,0,46.4,30.3,110.7
"2589","R97","2022-02-19","E","NY","CU",14,"Free stalls",1.5,1.66,"Sawdust","no","< 1x per day","2x/day",93,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","TSC",1.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,-3,-10.9,-7.6,65.3,0,0,69.2,42.8,72.2,10.5,-11,-4.5,81.4,5.993,25,60.5,33.8,135,10.6,5.1,7.6,82.2,14.656,50,49.1,26.1,30.9,4.5,-9,-1.4,62.7,0,0,46.4,30.3,110.7
"2590","R97","2022-04-16","F","NY","CU",14,"Free stalls",1.5,1.86,"Sawdust","no","< 1x per day","2x/day",104,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","BAB",500,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,13.2,1.7,6,77.3,10.969,45.83,50,27.7,39.3,15.9,3.5,10,37.4,0,0,62.8,33.1,237.5,22.5,5.6,15,65.1,3.912,20.83,51.4,26.5,119.5,22.9,6.2,14.7,57.5,0.488,16.67,40.3,24.8,170
"2591","R97","2022-04-16","F","NY","CU",14,"Free stalls",1.5,1.86,"Sawdust","no","< 1x per day","2x/day",104,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","PSC",0.07,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,13.2,1.7,6,77.3,10.969,45.83,50,27.7,39.3,15.9,3.5,10,37.4,0,0,62.8,33.1,237.5,22.5,5.6,15,65.1,3.912,20.83,51.4,26.5,119.5,22.9,6.2,14.7,57.5,0.488,16.67,40.3,24.8,170
"2592","R97","2022-04-16","F","NY","CU",14,"Free stalls",1.5,1.86,"Sawdust","no","< 1x per day","2x/day",104,"2x",1,1,"No",0,0,"No",0,"Yes","1","Iodine based","Yes","Iodine based","None","No","Parlor","Yes","No","Yes","No","No","No","Paper","0-1","No","No","No","No","Yes","No","No","No","None","< 40%","Yes","Byrne","Yes","MSC",8.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207616171298476,13.2,1.7,6,77.3,10.969,45.83,50,27.7,39.3,15.9,3.5,10,37.4,0,0,62.8,33.1,237.5,22.5,5.6,15,65.1,3.912,20.83,51.4,26.5,119.5,22.9,6.2,14.7,57.5,0.488,16.67,40.3,24.8,170
